id,slot,job,ja,en,description,wiki_id
10990,32768,4947942,エンガルファケープ,Engulfer Cape,"{""ja""=>""<a href='http://wiki.ffo.jp/html/25955.html' target='_blank'>エンガルファケープ</a><br>防10 MP+30 時々被魔法ダメージ吸収<br>戦モ赤シナ暗獣詩狩侍忍竜青コ踊剣"", ""en""=>""<a href='http://wiki.ffo.jp/html/25955.html' target='_blank'>Engulfer Cape</a><br>DEF:10 MP+30<br>Occasionally absorbs<br>magic damage taken<br>WAR/MNK/RDM/THF/PLD/DRK/BST/BRD/RNG/SAM/NIN/DRG/BLU/COR/DNC/RUN"", ""raw""=>""防10 MP+30 時々被魔法ダメージ吸収""}",25955
10995,32768,65536,ザフルケープ,Zaffre Cape,"{""ja""=>""<a href='http://wiki.ffo.jp/html/26531.html' target='_blank'>ザフルケープ</a><br>防9 STR+3 DEX+3 VIT+3 青魔法スキル+3<br>青"", ""en""=>""<a href='http://wiki.ffo.jp/html/26531.html' target='_blank'>Zaffre Cape</a><br>DEF:9 STR+3 DEX+3 VIT+3<br>Blue magic skill +3<br>BLU"", ""raw""=>""防9 STR+3 DEX+3 VIT+3 青魔法スキル+3""}",26531
10996,32768,4947942,テステュドマント,Testudo Mantle,"{""ja""=>""<a href='http://wiki.ffo.jp/html/26672.html' target='_blank'>テステュドマント</a><br>防15 攻+5 盾スキル+10 敵対心+5<br>戦モ赤シナ暗獣詩狩侍忍竜青コ踊剣"", ""en""=>""<a href='http://wiki.ffo.jp/html/26672.html' target='_blank'>Testudo Mantle</a><br>DEF:15 Attack+5<br>Shield skill +10 Enmity+5<br>WAR/MNK/RDM/THF/PLD/DRK/BST/BRD/RNG/SAM/NIN/DRG/BLU/COR/DNC/RUN"", ""raw""=>""防15 攻+5 盾スキル+10 敵対心+5""}",26672
10997,32768,4947942,テステュドマント+1,Testudo Mantle +1,"{""ja""=>""<a href='http://wiki.ffo.jp/html/26672.html' target='_blank'>テステュドマント+1</a><br>防16 攻+6 盾スキル+11 敵対心+6<br>戦モ赤シナ暗獣詩狩侍忍竜青コ踊剣"", ""en""=>""<a href='http://wiki.ffo.jp/html/26672.html' target='_blank'>Testudo Mantle +1</a><br>DEF:16 Attack+6<br>Shield skill +11 Enmity+6<br>WAR/MNK/RDM/THF/PLD/DRK/BST/BRD/RNG/SAM/NIN/DRG/BLU/COR/DNC/RUN"", ""raw""=>""防16 攻+6 盾スキル+11 敵対心+6""}",26672
10998,32768,4947942,アタッカーマント,Attacker's Mantle,"{""ja""=>""<a href='http://wiki.ffo.jp/html/26671.html' target='_blank'>アタッカーマント</a><br>防11 命中+12 攻+12<br>戦モ赤シナ暗獣詩狩侍忍竜青コ踊剣"", ""en""=>""<a href='http://wiki.ffo.jp/html/26671.html' target='_blank'>Attacker's Mantle</a><br>DEF:11 Accuracy+12 Attack+12<br>WAR/MNK/RDM/THF/PLD/DRK/BST/BRD/RNG/SAM/NIN/DRG/BLU/COR/DNC/RUN"", ""raw""=>""防11 命中+12 攻+12""}",26671
10999,32768,4947942,ダウントレスマント,Dauntless Mantle,"{""ja""=>""<a href='http://wiki.ffo.jp/html/26784.html' target='_blank'>ダウントレスマント</a><br>防12 命中+13 攻+13<br>戦モ赤シナ暗獣詩狩侍忍竜青コ踊剣"", ""en""=>""<a href='http://wiki.ffo.jp/html/26784.html' target='_blank'>Dauntless Mantle</a><br>DEF:12 Accuracy+13 Attack+13<br>WAR/MNK/RDM/THF/PLD/DRK/BST/BRD/RNG/SAM/NIN/DRG/BLU/COR/DNC/RUN"", ""raw""=>""防12 命中+13 攻+13""}",26784
11000,32768,3507256,スイスケープ,Swith Cape,"{""ja""=>""<a href='http://wiki.ffo.jp/html/26470.html' target='_blank'>スイスケープ</a><br>防8 HP-20 MND+5 CHR+5<br>ファストキャスト効果アップ<br>白黒赤詩召青か学風"", ""en""=>""<a href='http://wiki.ffo.jp/html/26470.html' target='_blank'>Swith Cape</a><br>DEF:8 HP-20 MND+5 CHR+5<br>Enhances \""Fast Cast\"" effect<br>WHM/BLM/RDM/BRD/SMN/BLU/PUP/SCH/GEO"", ""raw""=>""防8 HP-20 MND+5 CHR+5\nファストキャスト効果アップ""}",26470
11001,32768,3507256,スイスケープ+1,Swith Cape +1,"{""ja""=>""<a href='http://wiki.ffo.jp/html/26470.html' target='_blank'>スイスケープ+1</a><br>防9 HP-25 MND+6 CHR+6<br>ファストキャスト効果アップ<br>白黒赤詩召青か学風"", ""en""=>""<a href='http://wiki.ffo.jp/html/26470.html' target='_blank'>Swith Cape +1</a><br>DEF:9 HP-25 MND+6 CHR+6<br>Enhances \""Fast Cast\"" effect<br>WHM/BLM/RDM/BRD/SMN/BLU/PUP/SCH/GEO"", ""raw""=>""防9 HP-25 MND+6 CHR+6\nファストキャスト効果アップ""}",26470
11003,32768,8388606,プロデジャスマント,Prodigious Mantle,"{""ja""=>""<a href='http://wiki.ffo.jp/html/27076.html' target='_blank'>プロデジャスマント</a><br>防20 HP+80 MP+20 VIT+4<br>レジストペトリ効果アップ<br>All Jobs"", ""en""=>""<a href='http://wiki.ffo.jp/html/27076.html' target='_blank'>Prodigious Mantle</a><br>DEF:20 HP+80 MP+20 VIT+4 <br>Enhances \""Resist Petrify\"" effect<br>All Jobs"", ""raw""=>""防20 HP+80 MP+20 VIT+4\nレジストペトリ効果アップ""}",27076
11004,32768,3507256,アルギドゥスケープ,Algidus Cape,"{""ja""=>""<a href='http://wiki.ffo.jp/html/27075.html' target='_blank'>アルギドゥスケープ</a><br>防7 INT+6 耐氷+10 敵対心-6<br>レジストパライズ効果アップ<br>白黒赤詩召青か学風"", ""en""=>""<a href='http://wiki.ffo.jp/html/27075.html' target='_blank'>Algidus Cape</a><br>DEF:7 INT+6 +10 Enmity-6 <br>Enhances \""Resist Paralyze\"" effect<br>WHM/BLM/RDM/BRD/SMN/BLU/PUP/SCH/GEO"", ""raw""=>""防7 INT+6 耐氷+10 敵対心-6\nレジストパライズ効果アップ""}",27075
11005,32768,130,フィエラブラマント,Fierabras's Mantle,"{""ja""=>""<a href='http://wiki.ffo.jp/html/27355.html' target='_blank'>フィエラブラマント</a><br>防15 HP+70 ケアル回復量+2% 敵対心+5<br>戦ナ"", ""en""=>""<a href='http://wiki.ffo.jp/html/27355.html' target='_blank'>Fierabras's Mantle</a><br>DEF:15 HP+70 \""Cure\"" potency +2%<br>Enmity+5<br>WAR/PLD"", ""raw""=>""防15 HP+70 ケアル回復量+2% 敵対心+5""}",27355
11006,32768,4947942,タールマント,Thall Mantle,"{""ja""=>""<a href='http://wiki.ffo.jp/html/27356.html' target='_blank'>タールマント</a><br>防12 飛命+9 飛攻+14<br>戦モ赤シナ暗獣詩狩侍忍竜青コ踊剣"", ""en""=>""<a href='http://wiki.ffo.jp/html/27356.html' target='_blank'>Thall Mantle</a><br>DEF:12 Ranged Accuracy+9<br>Ranged Attack+14<br>WAR/MNK/RDM/THF/PLD/DRK/BST/BRD/RNG/SAM/NIN/DRG/BLU/COR/DNC/RUN"", ""raw""=>""防12 飛命+9 飛攻+14""}",27356
11007,32768,4947942,レタリスマント,Letalis Mantle,"{""ja""=>""<a href='http://wiki.ffo.jp/html/27357.html' target='_blank'>レタリスマント</a><br>防16 命中+15 攻+5 ダブルアタック+3%<br>戦モ赤シナ暗獣詩狩侍忍竜青コ踊剣"", ""en""=>""<a href='http://wiki.ffo.jp/html/27357.html' target='_blank'>Letalis Mantle</a><br>DEF:16 Accuracy+15 Attack+5<br>\""Double Attack\""+3%<br>WAR/MNK/RDM/THF/PLD/DRK/BST/BRD/RNG/SAM/NIN/DRG/BLU/COR/DNC/RUN"", ""raw""=>""防16 命中+15 攻+5 ダブルアタック+3%""}",27357
11008,32768,3507256,メダーラケープ,Medala Cape,"{""ja""=>""<a href='http://wiki.ffo.jp/html/27358.html' target='_blank'>メダーラケープ</a><br>防9 ケアル回復量+2% ケアル詠唱時間-5%<br>敵対心-2<br>白黒赤詩召青か学風"", ""en""=>""<a href='http://wiki.ffo.jp/html/27358.html' target='_blank'>Medala Cape</a><br>DEF:9 \""Cure\"" potency +2%<br>\""Cure\"" spellcasting time -5% Enmity-2<br>WHM/BLM/RDM/BRD/SMN/BLU/PUP/SCH/GEO"", ""raw""=>""防9 ケアル回復量+2% ケアル詠唱時間-5%\n敵対心-2""}",27358
11010,32768,4947942,フィーラインマント,Feline Mantle,"{""ja""=>""<a href='http://wiki.ffo.jp/html/27583.html' target='_blank'>フィーラインマント</a><br>防10 HP+30 DEX+3 AGI+3 命中+10<br>モクシャ+5 <br>戦モ赤シナ暗獣詩狩侍忍竜青コ踊剣"", ""en""=>""<a href='http://wiki.ffo.jp/html/27583.html' target='_blank'>Feline Mantle</a><br>DEF:10 HP+30 DEX+3 AGI+3<br>Accuracy+10 \""Subtle Blow\""+5<br>WAR/MNK/RDM/THF/PLD/DRK/BST/BRD/RNG/SAM/NIN/DRG/BLU/COR/DNC/RUN"", ""raw""=>""防10 HP+30 DEX+3 AGI+3 命中+10\nモクシャ+5 ""}",27583
11012,32768,3507256,グウィデオンケープ,Gwyddion's Cape,"{""ja""=>""<a href='http://wiki.ffo.jp/html/27584.html' target='_blank'>グウィデオンケープ</a><br>防8 MP+30 INT+6 MND+6 CHR+6<br>魔命+2 コンサーブMP+3<br>白黒赤詩召青か学風"", ""en""=>""<a href='http://wiki.ffo.jp/html/27584.html' target='_blank'>Gwyddion's Cape</a><br>DEF:8 MP+30 INT+6 MND+6 CHR+6<br>Magic Accuracy+2 \""Conserve MP\""+3<br>WHM/BLM/RDM/BRD/SMN/BLU/PUP/SCH/GEO"", ""raw""=>""防8 MP+30 INT+6 MND+6 CHR+6\n魔命+2 コンサーブMP+3""}",27584
11013,32768,3507256,タウブランケープ,Taubran Cape,"{""ja""=>""<a href='http://wiki.ffo.jp/html/27585.html' target='_blank'>タウブランケープ</a><br>防8 INT+7 魔命+3 魔攻+3<br>白黒赤詩召青か学風"", ""en""=>""<a href='http://wiki.ffo.jp/html/27585.html' target='_blank'>Taubran Cape</a><br>DEF:8 INT+7 Magic Accuracy+3<br>\""Magic Atk. Bonus\""+3<br>WHM/BLM/RDM/BRD/SMN/BLU/PUP/SCH/GEO"", ""raw""=>""防8 INT+7 魔命+3 魔攻+3""}",27585
11035,6144,8388606,ストロファデピアス,Strophadic Earring,"{""ja""=>""<a href='http://wiki.ffo.jp/html/25033.html' target='_blank'>ストロファデピアス</a><br>INT+3 魔攻+4 精霊魔法スキル+4<br>All Jobs"", ""en""=>""<a href='http://wiki.ffo.jp/html/25033.html' target='_blank'>Strophadic Earring</a><br>INT+3 \""Magic Atk. Bonus\""+4<br>Elemental magic skill +4<br>All Jobs"", ""raw""=>""INT+3 魔攻+4 精霊魔法スキル+4""}",25033
11039,6144,8388606,ブラキュラピアス,Brachyura Earring,"{""ja""=>""<a href='http://wiki.ffo.jp/html/24848.html' target='_blank'>ブラキュラピアス</a><br>MP+20 被プロテス効果アップ<br>被シェル効果アップ<br>All Jobs"", ""en""=>""<a href='http://wiki.ffo.jp/html/24848.html' target='_blank'>Brachyura Earring</a><br>MP+20<br>Enhances effect of Protect and Shell spells cast on wearer<br>All Jobs"", ""raw""=>""MP+20 被プロテス効果アップ\n被シェル効果アップ""}",24848
11051,6144,8388606,ハーティーピアス,Hearty Earring,"{""ja""=>""<a href='http://wiki.ffo.jp/html/26663.html' target='_blank'>ハーティーピアス</a><br>全状態異常のレジスト効果アップ<br>All Jobs"", ""en""=>""<a href='http://wiki.ffo.jp/html/26663.html' target='_blank'>Hearty Earring</a><br>Increases resistance to<br>all status ailments<br>All Jobs"", ""raw""=>""全状態異常のレジスト効果アップ""}",26663
11052,6144,32768,エスパーピアス,Esper Earring,"{""ja""=>""<a href='http://wiki.ffo.jp/html/26662.html' target='_blank'>エスパーピアス</a><br>契約の履行使用間隔+5<br>召喚獣:契約の履行ダメージアップ<br>召"", ""en""=>""<a href='http://wiki.ffo.jp/html/26662.html' target='_blank'>Esper Earring</a><br>Blood Pact ability delay +5 <br>Avatar: Increases \""Blood Pact\"" damage<br>SMN"", ""raw""=>""契約の履行使用間隔+5\n召喚獣:契約の履行ダメージアップ""}",26662
11053,6144,8388606,コレリックピアス,Choleric Earring,"{""ja""=>""<a href='http://wiki.ffo.jp/html/26661.html' target='_blank'>コレリックピアス</a><br>魔命+2 魔法クリティカルヒット+10%<br>魔法クリティカルヒットダメージアップ<br>敵対心-3<br>All Jobs"", ""en""=>""<a href='http://wiki.ffo.jp/html/26661.html' target='_blank'>Choleric Earring</a><br>Magic Accuracy+2<br>Magic critical hit rate +10%<br>Increases magic critical hit damage<br>Enmity-3<br>All Jobs"", ""raw""=>""魔命+2 魔法クリティカルヒット+10%\n魔法クリティカルヒットダメージアップ\n敵対心-3""}",26661
11054,6144,8388606,パンセピアス,Pensee Earring,"{""ja""=>""<a href='http://wiki.ffo.jp/html/26660.html' target='_blank'>パンセピアス</a><br>MND+3 魔命+4<br>All Jobs"", ""en""=>""<a href='http://wiki.ffo.jp/html/26660.html' target='_blank'>Pensee Earring</a><br>MND+3 Magic Accuracy+4<br>All Jobs"", ""raw""=>""MND+3 魔命+4""}",26660
11055,6144,3441720,アレダンイヤリング,Aredan Earring,"{""ja""=>""<a href='http://wiki.ffo.jp/html/26536.html' target='_blank'>アレダンイヤリング</a><br>INT+3 MND+3 魔命+2<br>白黒赤詩召か学風"", ""en""=>""<a href='http://wiki.ffo.jp/html/26536.html' target='_blank'>Aredan Earring</a><br>INT+3 MND+3<br>Magic Accuracy+2<br>WHM/BLM/RDM/BRD/SMN/PUP/SCH/GEO"", ""raw""=>""INT+3 MND+3 魔命+2""}",26536
11056,6144,8388606,ギリーピアス,Ghillie Earring,"{""ja""=>""<a href='http://wiki.ffo.jp/html/26659.html' target='_blank'>ギリーピアス</a><br>命中+2 攻+8 回避-5<br>All Jobs"", ""en""=>""<a href='http://wiki.ffo.jp/html/26659.html' target='_blank'>Ghillie Earring</a><br>Accuracy+2 Attack+8 Evasion-5<br>All Jobs"", ""raw""=>""命中+2 攻+8 回避-5""}",26659
11057,6144,8388606,ギリーピアス+1,Ghillie Earring +1,"{""ja""=>""<a href='http://wiki.ffo.jp/html/26659.html' target='_blank'>ギリーピアス+1</a><br>命中+3 攻+9 回避-6<br>All Jobs"", ""en""=>""<a href='http://wiki.ffo.jp/html/26659.html' target='_blank'>Ghillie Earring +1</a><br>Accuracy+3 Attack+9 Evasion-6<br>All Jobs"", ""raw""=>""命中+3 攻+9 回避-6""}",26659
11058,24576,8388606,ハイドゥクリング,Hajduk Ring,"{""ja""=>""<a href='http://wiki.ffo.jp/html/26473.html' target='_blank'>ハイドゥクリング</a><br>命中-16 飛命+16<br>All Jobs"", ""en""=>""<a href='http://wiki.ffo.jp/html/26473.html' target='_blank'>Hajduk Ring</a><br>Accuracy-16 Ranged Accuracy+16<br>All Jobs"", ""raw""=>""命中-16 飛命+16""}",26473
11059,24576,8388606,ハイドゥクリング+1,Hajduk Ring +1,"{""ja""=>""<a href='http://wiki.ffo.jp/html/26473.html' target='_blank'>ハイドゥクリング+1</a><br>命中-15 飛命+17<br>All Jobs"", ""en""=>""<a href='http://wiki.ffo.jp/html/26473.html' target='_blank'>Hajduk Ring +1</a><br>Accuracy-15 Ranged Accuracy+17<br>All Jobs"", ""raw""=>""命中-15 飛命+17""}",26473
11060,6144,8388606,イベイダーピアス,Evader Earring,"{""ja""=>""<a href='http://wiki.ffo.jp/html/26469.html' target='_blank'>イベイダーピアス</a><br>攻-7 回避+7<br>All Jobs"", ""en""=>""<a href='http://wiki.ffo.jp/html/26469.html' target='_blank'>Evader Earring</a><br>Attack-7 Evasion+7<br>All Jobs"", ""raw""=>""攻-7 回避+7""}",26469
11061,6144,8388606,イベイダーピアス+1,Evader Earring +1,"{""ja""=>""<a href='http://wiki.ffo.jp/html/26469.html' target='_blank'>イベイダーピアス+1</a><br>攻-8 回避+8<br>All Jobs"", ""en""=>""<a href='http://wiki.ffo.jp/html/26469.html' target='_blank'>Evader Earring +1</a><br>Attack-8 Evasion+8<br>All Jobs"", ""raw""=>""攻-8 回避+8""}",26469
11062,24576,8388606,ファウンテンリング,Fountain Ring,"{""ja""=>""<a href='http://wiki.ffo.jp/html/27364.html' target='_blank'>ファウンテンリング</a><br>HP+20 MP+50<br>All Jobs"", ""en""=>""<a href='http://wiki.ffo.jp/html/27364.html' target='_blank'>Fountain Ring</a><br>HP+20 MP+50<br>All Jobs"", ""raw""=>""HP+20 MP+50""}",27364
11063,24576,8388606,プラーンリング,Praan Ring,"{""ja""=>""<a href='http://wiki.ffo.jp/html/27365.html' target='_blank'>プラーンリング</a><br>HP+60 MP+20<br>All Jobs"", ""en""=>""<a href='http://wiki.ffo.jp/html/27365.html' target='_blank'>Praan Ring</a><br>HP+60 MP+20<br>All Jobs"", ""raw""=>""HP+60 MP+20""}",27365
11554,32768,8,オリゾンケープ,Orison Cape,"{""ja""=>""<a href='http://wiki.ffo.jp/html/20394.html' target='_blank'>オリゾンケープ</a><br>防8 MP+10 ケアル回復量+3% 敵対心-4<br>白"", ""en""=>""<a href='http://wiki.ffo.jp/html/20394.html' target='_blank'>Orison Cape</a><br>DEF:8 MP+10 \""Cure\"" potency +3%<br>Enmity-4<br>WHM"", ""raw""=>""防8 MP+10 ケアル回復量+3% 敵対心-4""}",20394
11555,32768,512,フェリンマント,Ferine Mantle,"{""ja""=>""<a href='http://wiki.ffo.jp/html/20396.html' target='_blank'>フェリンマント</a><br>DEX+4 CHR+4 命中+7 ペット:命中+10<br>獣"", ""en""=>""<a href='http://wiki.ffo.jp/html/20396.html' target='_blank'>Ferine Mantle</a><br>DEX+4 CHR+4 Accuracy+7<br>Pet: Accuracy+10<br>BST"", ""raw""=>""DEX+4 CHR+4 命中+7 ペット:命中+10""}",20396
11591,512,2,ラベジャーゴルジェ,Ravager's Gorget,"{""ja""=>""<a href='http://wiki.ffo.jp/html/20319.html' target='_blank'>ラベジャーゴルジェ</a><br>STR+3 ダブルアタック+2%<br>戦"", ""en""=>""<a href='http://wiki.ffo.jp/html/20319.html' target='_blank'>Ravager's Gorget</a><br>STR+3 \""Double Attack\""+2%<br>WAR"", ""raw""=>""STR+3 ダブルアタック+2%""}",20319
11592,512,4,タントラネックレス,Tantra Necklace,"{""ja""=>""<a href='http://wiki.ffo.jp/html/20320.html' target='_blank'>タントラネックレス</a><br>命中+5 蹴撃+2<br>モ"", ""en""=>""<a href='http://wiki.ffo.jp/html/20320.html' target='_blank'>Tantra Necklace</a><br>Accuracy+5<br>\""Kick Attacks\""+2<br>MNK"", ""raw""=>""命中+5 蹴撃+2""}",20320
11593,512,16,ゴエティアチェーン,Goetia Chain,"{""ja""=>""<a href='http://wiki.ffo.jp/html/20321.html' target='_blank'>ゴエティアチェーン</a><br>INT+7 魔命+4<br>黒"", ""en""=>""<a href='http://wiki.ffo.jp/html/20321.html' target='_blank'>Goetia Chain</a><br>INT+7 Magic Accuracy+4<br>BLM"", ""raw""=>""INT+7 魔命+4""}",20321
11594,512,32,エストクルカラー,Estoqueur's Collar,"{""ja""=>""<a href='http://wiki.ffo.jp/html/20322.html' target='_blank'>エストクルカラー</a><br>HP+20 MP+20 MND+8<br>赤"", ""en""=>""<a href='http://wiki.ffo.jp/html/20322.html' target='_blank'>Estoqueur's Collar</a><br>HP+20 MP+20 MND+8<br>RDM"", ""raw""=>""HP+20 MP+20 MND+8""}",20322
11595,512,128,クリードカラー,Creed Collar,"{""ja""=>""<a href='http://wiki.ffo.jp/html/20323.html' target='_blank'>クリードカラー</a><br>被ダメージ時に敵対心が下がりにくい<br>リフレシュ<br>ナ"", ""en""=>""<a href='http://wiki.ffo.jp/html/20323.html' target='_blank'>Creed Collar</a><br>Reduces Enmity decrease when taking<br>damage<br>Adds \""Refresh\"" effect<br>PLD"", ""raw""=>""被ダメージ時に敵対心が下がりにくい\nリフレシュ""}",20323
11596,512,2048,シルバンスカーフ,Sylvan Scarf,"{""ja""=>""<a href='http://wiki.ffo.jp/html/20324.html' target='_blank'>シルバンスカーフ</a><br>AGI+6 飛攻+8 敵対心-3<br>狩"", ""en""=>""<a href='http://wiki.ffo.jp/html/20324.html' target='_blank'>Sylvan Scarf</a><br>AGI+6 Ranged Attack+8 Enmity-3<br>RNG"", ""raw""=>""AGI+6 飛攻+8 敵対心-3""}",20324
11597,512,4096,雲海喉輪,Unkai Nodowa,"{""ja""=>""<a href='http://wiki.ffo.jp/html/20325.html' target='_blank'>雲海喉輪</a><br>STR+3 命中+5 ストアTP+3<br>侍"", ""en""=>""<a href='http://wiki.ffo.jp/html/20325.html' target='_blank'>Unkai Nodowa</a><br>STR+3 Accuracy+5 \""Store TP\""+3<br>SAM"", ""raw""=>""STR+3 命中+5 ストアTP+3""}",20325
11598,512,8192,伊賀襟巻,Iga Erimaki,"{""ja""=>""<a href='http://wiki.ffo.jp/html/20326.html' target='_blank'>伊賀襟巻</a><br>命中+7 回避+7<br>クリティカルヒットダメージアップ<br>忍"", ""en""=>""<a href='http://wiki.ffo.jp/html/20326.html' target='_blank'>Iga Erimaki</a><br>Accuracy+7 Evasion+7<br>Increases critical hit damage<br>NIN"", ""raw""=>""命中+7 回避+7\nクリティカルヒットダメージアップ""}",20326
11599,512,16384,ランサートルク,Lancer's Torque,"{""ja""=>""<a href='http://wiki.ffo.jp/html/20327.html' target='_blank'>ランサートルク</a><br>STR+5 命中+5 飛竜:ブレス効果アップ<br>竜"", ""en""=>""<a href='http://wiki.ffo.jp/html/20327.html' target='_blank'>Lancer's Torque</a><br>STR+5 Accuracy+5<br>Enhances effect of wyvern's breath<br>DRG"", ""raw""=>""STR+5 命中+5 飛竜:ブレス効果アップ""}",20327
11600,512,65536,マーヴィスカーフ,Mavi Scarf,"{""ja""=>""<a href='http://wiki.ffo.jp/html/20328.html' target='_blank'>マーヴィスカーフ</a><br>MP+20 片手剣スキル+4 青魔法スキル+4<br>青"", ""en""=>""<a href='http://wiki.ffo.jp/html/20328.html' target='_blank'>Mavi Scarf</a><br>MP+20 Sword skill +4<br>Blue Magic skill +4<br>BLU"", ""raw""=>""MP+20 片手剣スキル+4 青魔法スキル+4""}",20328
11601,512,131072,ナバーチチョーカー,Navarch's Choker,"{""ja""=>""<a href='http://wiki.ffo.jp/html/20329.html' target='_blank'>ナバーチチョーカー</a><br>魔攻+3 射撃スキル+5<br>コ"", ""en""=>""<a href='http://wiki.ffo.jp/html/20329.html' target='_blank'>Navarch's Choker</a><br>Magic Atk. Bonus+3<br>Marksmanship skill +5<br>COR"", ""raw""=>""魔攻+3 射撃スキル+5""}",20329
