id,ja
1521,Tyrannic Tunnok
1522,虚ろ
1523,虚ろなる闇
1524,死の宣告
1525,呪い
1526,ゴースト
1527,アンデッド
1528,ドラゴン
1529,防具
1530,ドロップ率
1531,レアアイテム
1532,廃人装備
1533,HNM素材
1534,弱体
1535,金策
1536,アンティカ
1537,帝龍の飛泉
1538,Spatial Displacement
1539,2716号採石場
1540,千骸谷
1541,アットワ地溝
1542,Unstable Displacement
1543,天象の鎖
1544,Wind Pillar
1545,熊爪嶽
1546,かばん拡張クエスト
1547,かばん拡張クエスト/ネタバレ
1548,モグ金庫拡張クエスト
1549,調度品
1550,リーダー承認
1551,監視哨
1552,レベル制限
1553,キック
1554,朱雀
1555,ベヒーモスの毛皮
1556,白虎
1557,毒
1558,青龍
1559,毒薬
1560,青龍刀
1561,玄武印章
1562,セイブザクイーン
1563,青龍印章
1564,白虎印章
1565,朱雀印章
1566,マレリーヌ・R・ドラギーユ
1567,獣人/ネタバレ
1572,鎧系防具
1573,山串時給
1574,アズーフ島監視哨
1575,イルルシ環礁監視哨
1576,ドゥブッカ島監視哨
1577,ハルブーン監視哨
1578,マムージャ監視哨
1579,天晶堂へ集え
1580,戦利品
1581,ハクタクの五行眼
1582,着替え
1583,着替えマクロ
1584,死バザー
1585,クリスタル合成
1586,素材集め
1587,素敵合成
1588,素材屋
1589,ポップ
1590,トリガー
1591,寝落ち
1592,戦績ポイント
1593,リージョン情報
1594,裏世界
1595,裏
1596,ビビキー湾
1597,ブブリム半島
1598,テレポ
1599,海蛇の岩窟
1600,草刈鎌
1601,採集
1602,収穫
1603,3国テレポ
1604,3国ENM
1605,ハイパーパラサイト
1606,医食同源
1607,シミュラント
1608,アルタナ四国
1609,護衛クエスト
1610,スレノディ
1611,桃魔道士
1612,パンダ魔道士
1613,サハギン
1614,ラグナロク
1615,ガトラー
1616,ブラビューラ
1617,モブリン
1618,シ盾
1619,Shantotto
1620,かくれる
1621,緑のゴキブリ
1622,AF
1623,炎のクリスタル
1624,ブラオドルヒ
1625,土のクリスタル
1626,水のクリスタル
1627,風のクリスタル
1628,雷のクリスタル
1629,氷のクリスタル
1630,光のクリスタル
1631,闇のクリスタル
1632,ラミア
1633,Medusa
1634,トリプルアタック
1635,Tzee Xicu the Manifest
1636,マムージャ
1637,りねんじ
1638,農家
1639,投げ売り
1640,リハビリ
1641,謎生物
1642,バグベア
1643,Ajido-Marujido
1644,Ajido-Marujido/ネタバレ
1645,Karaha-Baruha
1646,Karaha-Baruha/ネタバレ
1647,野良カーディアン/ネタバレ
1648,野良カーディアン
1649,エロタル
1650,トロール
1651,ジョーカー
1652,フェンリル
1653,分解祭り
1654,蟹祭
1656,デジョン合成
1657,ムバルポロス水
1658,バストゥーク港
1659,バストゥーク商業区
1661,ネムリタケ
1662,豊かな食卓
1663,錬金術ギルド
1664,マート
1665,限界じじい
1666,闇の王
1667,Degenhard
1668,デーゲンハルト
1669,骨のある生活
1670,骨くず
1671,ぬすむ
1672,ロット
1673,スタン
1674,ウェポンバッシュ
1675,かすめとる
1676,再使用時間
1677,ギルスティール
1678,トレジャーハンター
1679,トレハン
1680,トレジャーハンターII
1681,物理回避率アップ
1682,とんずら
1683,レジストグラビティ
1684,アサシンチャージ
1685,フェイント
1686,オーラスティール
1687,アンブッシュ
1688,回避
1689,回避スキル
1690,盾スキル
1691,受け流しスキル
1692,受け流し
1693,防御系スキル
1694,弓術
1695,射撃
1696,メーガス
1697,投擲
1698,投てき
1699,神聖
1700,ノ
1701,強化
1702,プロテス
1703,ノシ
1704,防御力
1705,暗黒
1706,歌唱
1707,弦楽器
1708,管楽器
1709,忍術
1710,クリティカルヒット
1711,横だま
1712,アサシンアタイア
1713,プロテア
1714,シェルラ
1715,詠唱時間
1716,移動魔法
1717,ファストキャスト
1718,詠唱中断
1719,ノックバック
1720,ステータス異常
1721,ステータス変化
1722,スリプル
1723,サイレス
1724,サーバ
1725,クリアマインド
1726,青魔法
1727,魔法攻撃力アップ
1728,コンバート
1729,レジストペトリ
1730,魔法防御力アップ
1731,物理攻撃力アップ
1732,物理防御力アップ
1733,物理命中率アップ
1734,遠隔攻撃
1735,レンジ武器
1736,遠隔武器
1737,弓
1738,矢
1739,クロスボウ
1740,ボルト
1741,銃
1742,ブレット
1743,オートアタック
1744,ショートカット
1745,OPテレポ
1746,テレポ・サービス
1747,Rakoh Buuma
1748,ブーマガード
1749,スコピオハーネス
1750,Abdhaljs
1751,コンフリクト
1752,ドラゴンハーネス
1754,アーチャーリング
1755,シカリーリング
1756,トリーダーリング
1757,ウッズマンリング
1758,FINAL FANTASY IV
1759,不動
1760,千手院力王
1761,最終装備
1762,ブースト
1763,潜在武器
1764,逆トライアル武器
1765,削り
1766,攻撃力
1767,攻
1768,潜在能力
1769,ステータスブースト
1770,TPO
1771,TP0
1772,TPリセット
1773,スロット
1774,麻痺
1775,暗闇
1776,病気
1777,悪疫
1778,バーン
1779,INTダウン
1780,エレジー
1781,石化
1782,ラスプ
1783,命中率ダウン
1784,DEXダウン
1785,ドラウン
1786,攻撃力ダウン
1787,STRダウン
1788,静寂
1789,沈黙
1790,ヘヴィ
1791,チョーク
1792,防御力ダウン
1793,何故ここに転送されたかおわかりになりますでしょうか。
1794,VITダウン
1795,モルディオン監獄
1796,魔法命中率
1797,回復魔法
1798,神聖魔法
1799,魔法剣
1800,プレイヤースキル
1801,耐性
1802,グラビデマラソン
1803,物理
1804,とてとて
1805,丁度
1806,フェンサーリング
1807,シャジュブル
1808,ファランクス
1809,赤魔道士専用片手剣
1810,様ジョブ
1811,赤魔法
1812,器用貧乏
1813,フェンスデーゲン
1814,アラミスレイピア
1815,ブザードタック
1816,エンハンスソード
1817,ゲピエ
1818,突剣
1819,奥義
1820,再詠唱時間
1821,エン系
1822,Ghatsad
1823,スリップダメージ
1824,エフェクト
1825,バ系
1826,バ系魔法
1827,Raogrimm
1828,ハーフレジスト
1829,クォーターレジスト
1830,魔道士
1831,魔法剣士
1832,サブ盾
1834,Gerwitz
1835,針千本
1836,ファランクスII
1837,赤魔道士専用魔法
1838,防
1839,ファストキャスト効果アップ
1840,ワーロックシャポー
1841,インスニ
1842,Perih Vashai
1843,インビジ
1844,スニーク
1845,Semih Lafihna
1846,フロスト
1847,ショック
1848,オークの戦闘機械
1849,死鳥
1850,バット
1851,Roc
1852,ロック
1853,釣り人の予感
1854,寝釣り
1855,BOT
1856,ハイパーバトルサイボーグ
1857,RP
1858,カニ
1859,亀
1860,亀神
1861,カメムシ
1862,亀列車
1863,亀の呪い
1865,元老院
1866,博士
1867,Koru-Moru
1868,Yoran-Oran
1869,院長
1870,五院
1871,Zonpa-Zippa
1872,Apururu
1873,連邦の黒い悪魔
1874,オーロラ宮殿
1875,Kam'lanaut
1876,Kam'lanaut/ネタバレ
1877,Eald'narche
1878,Eald'narche/ネタバレ
1879,真世界
1880,コカトリス
1881,ヒポグリフ
1882,コリブリ
1883,精霊系弱体魔法
1884,聖なる印
1885,ジョブ略称
1886,竜
1887,ランス
1888,飛竜
1890,Erpalacion
1891,コールワイバーン
1892,送還
1893,ペットコマンド
1894,エンシェントサークル
1895,ジャンプ
1896,ドラゴンキラー
1897,スピリットリンク
1898,ハイジャンプ
1899,ディープブリージング
1900,アンゴン
1901,エンパシー
1902,ストレイフ
1903,子竜
1904,ダブルアタック
1905,とて
1906,ボーンナイフ
1907,ブレス
1908,ペット
1909,POL
1910,プレイオンライン
1911,バトルチーム
1912,中華
1913,乱獲
1914,外人
1915,コルセアナイフ
1916,ガリ
1917,キャーリューサーン！
1918,イベント
1919,必中
1920,ジラートジョブ
1922,ウィルムアーマー
1923,ヒールブレス
1924,Rahal
1925,Mikan
1926,隆起
1927,ウィルム
1928,ホーネットニードル
1929,自爆
1930,ラストダガー
1931,七罪
1932,グリードシミター
1933,バローネプレートアーマー
1934,ベヒーモスナイフ
1935,ハルパー
1936,Aphmau
1937,Wazyih
1938,ラッパリーハーネス
1939,Hydra
1940,Cerberus
1941,Fafnir
1942,Nidhogg
1943,Jormungand
1944,Tiamat
1945,Vrtra
1946,Ouryu
1947,魔法防御力ダウン
1948,MNDダウン
1949,回避率ダウン
1950,AGIダウン
1951,魅了
1952,睡眠
1953,呪詛
1954,バイオ
1955,CHRダウン
1956,衰弱
1957,レクイエム
1958,テラー
1959,アムネジア
1962,カーズナ
1963,バニシュ
1964,ポイゾナ
1965,パラナ
1966,アクアベール
1967,バニシュガ
1968,ケアルガ
1969,リジェネ
1970,サイレナ
1971,ストナ
1972,ウィルナ
1973,ゲイボルグ
1974,Oru
1975,アプカル
1976,メロー
1977,キキルン
1978,ヴァーミン
1979,ビー
1980,蜂
1981,クロウラー
1982,武に賭けた想い/ネタバレ
1983,武に賭けた想い
1984,おまかせw
1985,425
1986,黒帯
1987,説教部屋
1988,Ark Angel TT
1989,Ark Angel EV
1990,Ark Angel HM
1991,Ark Angel MR
1992,Ark Angel GK
1993,Ark Angel
1994,Ark Angel/ネタバレ
1995,クリスタルの戦士
1996,クリスタルの戦士/ネタバレ
1997,人民街区
1998,辺民街区
1999,皇民街区
2000,Nashmeira
2001,聖皇
2002,Jalzahn
2003,Mnejing
2004,Selh'teus/ネタバレ
2005,Selh'teus
2006,オートマトン
2007,Iruki-Waraki
2008,Balrahn
2009,バルラーン絶対防衛ライン
2010,Ulthalam
2011,防衛戦
2012,市街戦
2013,皇都
2014,エラジア大陸
2015,イフラマド港
2016,イフラマド王国
2017,アルザビ港
2018,ビシージド
2019,メンテナンス
2020,緊急メンテナンス
2021,古鏡
2022,捕虜
2023,スリップ
2024,マムージャ蕃国軍
2025,トロール傭兵団
2026,死者の軍団
2027,アラパゴ暗礁域
2028,皇都防衛値
2029,プリケツ
2030,Gajaad
2031,Chochoroon
2032,Alzadaal
2033,Acheufagais R D'Oraguille
2034,Marelinne R D'Oraguille
2036,ドラギーユ家
2037,Lanfeaur R D'Oraguille
2038,ビートル
2039,カブト
2040,スコーピオン
2041,サソリ
2042,分身
2043,空蝉
2044,スパイダー
2045,クモ
2046,大使館
2047,ランク
2048,三国ミッション
2049,他国を回れ
2050,バストゥークを離れて
2051,ユグホトの岩屋
2052,ゲルスバ砦
2053,Ashmaker Gotblut
2054,オルデール鍾乳洞
2055,シャクラミの地下迷宮
2056,グスゲン鉱山
2057,Torresapet B Ordelle
2058,オンゾゾの迷路
2059,ボストーニュ監獄
2060,パルブロ鉱山
2061,北グスタベルグ
2062,南グスタベルグ
2063,ダングルフの涸れ谷
2064,石像
2065,デス
2066,闇の王/ネタバレ
2067,ヴァラーアーマー
2068,アルタナ連合軍
2069,ジュノ攻防戦
2070,獣人連合軍
2071,サンドリア国教会
2072,Shamonde
2073,リアル
2074,アントリオン
2075,ダイアマイト
2076,デーモンハーネス
2077,アシッドボルト
2078,デルクフの塔
2079,ル・アビタウ神殿
2080,ブリジッドのファッションチェック
2081,デムの岩
2082,ゲートクリスタル
2083,Telepoint
2084,ムバルポロス旧市街
2085,ムバスケ
2086,コロロカエスケプ
2087,ムバルポロス新市街
2088,キブブ灯台
2089,スターオニオンズ団
2090,飛空艇パス
2091,ミッションランク
2092,三か国合同調査隊
2093,Ulrich
2094,Cornelia
2095,Francmage
2096,Iru-Kuiru
2098,戦慄き
2099,Romaa Mihgo
2100,瑠璃色の川
2101,をとめの記憶
2102,ふたつの道
2103,拡張ディスク
2104,ドゥーム
2105,Razfahd
2106,旧エリア
2107,リトライ祭り
2108,ランクポイント
2109,臥竜の滝
2110,Trion
2111,ラオグリム
2112,Curilla
2113,サンドリア騎士団
2114,Pieuje
2115,金太郎鎧
2116,王都
2117,首府
2118,バス
2119,首都
2120,魔行符
2121,ウィンダス連邦軍
2122,ミスラ傭兵団
2123,元老院警備隊
2124,大魔元帥
2125,Lungo-Nango
2126,魔戦士
2127,移籍
2128,ジョブチェンジ
2129,Lv20制限
2130,試練・改
2131,マネキン
2132,ミラテテ様言行録
2133,抜丸
2134,来國光
2135,Lv30制限
2136,Lv40制限
2137,錆びたサブリガ
2138,Lv50制限
2139,珊瑚のかけら
2140,Lv75制限
2141,錆びたキャップ
2143,アライアンス
2144,ランペール戦記
2145,巨大な影の正体
2146,獣人銀貨
2147,獣人金貨
2148,旧貨幣
2149,タブ変換
2150,伐採
2151,マーチ
2152,タイタンマラソン
2153,コクーン
2154,シザーガード
2155,ライノガード
2156,即撃ち
2157,ログ
2158,ハイドラ戦隊
2159,ハイドラ戦隊/ネタバレ
2160,証
2161,モルゲンステルン
2162,チゴー
2163,ワモーラ
2164,リザード
2165,トカゲ
2166,エフト
2167,アサイラントリング
2168,アストラルリング
2169,アセティックリング
2170,インペリアルリング
2171,ウィンダスリング
2172,ウェディングリング
2173,エーテルリング
2174,エボカーリング
2175,エレクトラムリング
2176,エレマイトリング
2177,オリハルコンリング
2178,オルドゥームリング
2179,カストルリング
2180,カッパーリング
2181,ガーネットリング
2182,クリアリング
2183,クロスボマンリング
2184,ケルベロスリング
2185,コーラルリング
2186,コンジュラーリング
2187,ゴールドリング
2188,ゴシェナイトリング
2189,サットヴァリング
2190,サネーションリング
2191,シノビリング
2192,シャイニングリング
2193,シャドウリング
2194,シルバーリング
2195,ジェリーリング
2196,ジルコンリング
2197,スナイパーリング
2198,スノーリング
2199,セーフガードリング
2200,セイントリング
2201,セリーヌリング
2202,セルケトリング
2203,ソーサラーリング
2205,タクティカルリング
2206,タブナジアリング
2207,タマスリング
2208,回線落ち
2209,ダークリング
2210,ダイアリング
2211,テレポリング
2212,R0
2213,トルーパーリング
2214,ドラゴンリング
2215,インビン
2216,ハーミットリング
2217,飴パッチ
2218,天候
2219,オーロラ
2220,熱波
2221,砂塵
2222,蒸留水
2223,ロ・メーヴの水
2224,雨
2225,雪
2226,妖霧
2227,皇帝羽虫の髪飾り
2228,精霊ガIII系
2229,精霊IV系
2230,スリプガ
2231,昇級認定試験
2232,スキルランク
2233,チョコボ装備
2234,割り上げ
2235,機船
2236,よりしろ
2237,ストックアイテム
2238,Leaute
2239,Destin
2240,ヤグードの羽根
2241,獣人の血
2242,獣人貨
2243,獣人ミスリル貨
2244,視線消し
2245,礼拝の意味
2246,怨み
2247,フォモル
2248,リーチ
